86,42,1156766221,1536415273,62313708
87,23,661886384,1126117307,574821293
88,3,2079809559,401402040,360764142
89,23,641152840,286370658,1295951680
90,29,2069524622,2063733539,1008265260
91,12,123675465,2042182674,39252841
92,5,939907398,2047772273,508082962
93,42,1366570015,545687149,1523997824
94,12,1185249912,1808556816,1301454108
95,28,620221858,129437948,1447809538
96,23,2018744275,1891766034,595409847
97,28,17048326,1790136313,1925069010
98,11,1480666355,468186012,58641614
99,29,70295553,311310246,440045187
100,39,825680391,805850859,675603082
101,39,1253229172,494880317,714113648
102,42,1259986522,501381009,2064676942
103,11,2041758751,335292260,1563766009
104,5,1954158669,977896060,166578066
105,29,186883509,1437854084,1724964574
106,5,1346037974,1512478753,2100682081
107,42,1515905028,752770530,1295055167
108,32,1563031176,917513213,1806056600
109,29,738816667,1167946029,1938809487
110,29,732402187,1135262334,358289569
111,29,1979843216,1262638377,1533480587
112,11,56259608,296551113,1640267741
113,23,416513155,1026236275,885571745
114,39,1315004444,1401908311,1036794564
115,28,411984582,1825318055,1914654927
116,3,471251760,786073726,1601354297
117,5,83277774,1072767423,971047983
118,32,781101063,1191900263,1130159278
119,28,146567954,375151265,393451685
120,3,816024108,1925308569,1798573943
121,29,2123529357,1112943740,657558034
122,32,1299805513,745990760,954408022
123,42,1627552564,523186811,1004661050
124,39,1307460978,856156747,1710465084
125,28,532961137,1351906294,13816036
126,29,1055224522,773872693,905092554
127,11,1783084131,289287201,1658399797
128,23,2056214848,319367699,943442716
129,5,1046166467,1962268150,180768211
130,28,295892797,1705547478,759987161
131,3,1678001320,2044005221,72105779
132,28,165327411,969183584,502010487
133,23,631481076,126257614,1811319270
134,23,17554842,2116772978,1984873814
135,12,1241820379,716569103,926043817
136,29,407660050,1043747154,329131225
137,28,847200469,1483224040,844748543
138,32,2142672213,1291703397,532050372
139,28,224564237,2122998422,2025217005
140,23,1815047733,822827889,105542902
141,42,735932024,14106266,1863545131
142,5,1595932811,1268324734,381899215
143,28,931638962,970466557,208054915
144,23,304637444,1780828757,1630264331
145,3,1119939271,754790733,648081898
146,3,1791403913,789497162,1181784511
147,23,395597985,43570527,1007493950
148,32,351442988,1815803113,714761058
149,42,16724353,470090337,1342249780
150,5,658864927,315610811,1320966926
151,12,1760766758,469584019,1635591883
152,23,529632798,1802777204,2118385944
153,11,1791076115,1522494618,853181707
154,5,208049847,131085645,568227158
155,23,750323379,1774241756,1680983783
156,29,1453072799,1382932815,1899451179
157,28,1892084367,637634539,1105779575
158,28,949979278,968133868,2018346321
159,42,1226169693,576902238,1870408223
160,11,2068182816,2052509218,270626104
161,42,935174434,899714019,411557474
162,3,878516138,1566359756,383791868
163,23,967063593,1132138689,500340007
164,23,1662525433,1665380848,645627131
165,39,228369520,167666336,1719175222
166,23,5152896,753714516,59921952
167,11,1666830990,1225587711,2050043027
168,23,1759387323,2094887148,693832184
169,39,1307541625,455603564,2097968188
170,28,722676338,1523144382,312394840
171,11,1602310293,1972125018,715007582
172,39,260129908,1621353673,1842039001
173,3,1815053666,2037268068,1666555204
174,28,1904462983,264850025,406801748
175,28,1020816981,179688721,1286841724
176,12,1508470653,235066252,1138357239
177,29,1861047914,1228746264,1609728551
178,39,1778787805,362641000,193837150
179,29,801663951,58145335,944521233
180,39,1101370962,636212033,2069217509
181,28,196331621,95602166,1360548495
182,42,869112301,889752581,136925025
183,29,410937533,1110698522,1823175640
184,11,1008421837,650663244,664796179
185,23,374329838,874720642,778490984
186,32,823644462,1846370605,2114760704
187,5,857898181,454981346,119106160
188,32,724030294,2033626181,529342474
189,39,706167076,425464570,2005045985
190,23,1357767875,98216982,738119305
191,28,300277729,52833331,53665427
192,39,72916670,217420704,1048512836
193,5,931661882,158198299,1623784646
194,5,1321597827,772611357,64100903
195,3,455853608,47158271,767723484
196,12,1286133414,1251910359,2117578206
197,11,1306806658,33958099,1314888154
198,5,278634324,1241241364,253084450
199,32,124741978,941833945,1808566608
200,28,460991896,1322467930,255698395
201,11,870371507,1705397795,1602085654
202,39,1511548999,716000113,1339159146
203,5,897651818,1903611228,864684076
204,28,2144147394,1415367459,1779469347
205,12,338401708,1889056300,1997241791
206,5,300388050,957355872,24198049
207,23,1889209902,788929431,431797895
208,29,155085079,181050310,686543483
209,5,2083041644,1182866255,851092405
210,29,201652365,1459004272,1304475632
211,39,1123586624,833996141,241834866
212,28,580043993,740265537,698028601
213,11,962228604,1337283270,1143387540
214,32,1742475216,1427293645,307322337
215,12,1484665446,1418601010,293669395
216,39,1516601463,1827104737,791108581
217,39,427690838,1207113532,677648101
218,29,649690727,968294101,1726509678
219,39,548866512,37812538,294978268
220,3,954543096,1184827356,1502338184
221,3,1031066386,1704061936,923531501
222,29,1601473929,1449677921,74673021
223,42,282387228,401355092,1295657985
224,3,1617517304,1619306934,501970664
225,5,1261476385,1270543949,1889736042
226,5,1605560243,457169665,1952593492
227,5,811965759,1354972100,358937925
228,5,1578546611,1490708543,910609621
229,5,595752282,1347100853,301223598
230,42,114400064,1017602538,1633826084
231,32,741797779,1567588815,60240602
232,5,204639649,64631698,2045433429
233,29,1265354111,417880217,611822649
234,5,404643706,834476405,1290406046
235,11,966377440,1939019587,1129034201
236,28,474122551,710196738,1766887072
237,5,2035707953,1579990957,1825417624
238,3,842019330,1654635016,1306562645
239,3,100820338,443871605,1492850265
240,28,1719511247,547649609,1459192840
241,3,847107363,2146780824,900536677
242,11,1084621083,178878584,693284187
243,42,1692630390,1784229096,1679298367
244,29,1072355957,1487433826,1362220256
245,28,465149347,1853096381,1826076926
246,5,1510878533,1232422605,1294966337
247,12,337148514,1062061769,362849749
248,12,164929803,1270004670,59421608
249,5,1809888790,960515689,2111690016
250,39,968759249,640878717,1153520503
251,3,1237333517,716512876,450691386
252,12,1088128833,1274866479,1845229724
253,12,816298824,544151815,199843404
254,12,321402797,158526280,1869168149
255,39,20494096,2006726183,106857965
256,5,675603983,207378785,1941224137
257,3,1997508284,98157079,212432491
258,42,1457232055,1789584941,676417637
259,32,34877034,1622968635,1877749002
260,42,1032351176,980890468,1779932635
261,12,1341598688,1110581779,563427310
262,29,452761160,479601575,1211212191
263,28,549044986,1187547284,947831820
264,12,1405946284,382030433,595726629
265,11,925720408,570793829,57971060
266,29,827574922,2056712590,1996294737
267,12,1748326065,1461328179,1854182687
268,23,13464824,139816752,32298363
269,3,1499862923,359753711,1371562804
270,39,357935951,225001630,1700016840
271,42,380437624,1563691275,579633487
272,3,128266365,1148177,476524942
273,28,1799367108,972714222,1439604672
274,29,992621736,406898991,521558789
275,12,435467460,2037406346,1422407029
276,11,1682356117,635956170,842081500
277,5,913297343,714094812,1632183665
278,11,1579549341,362359761,967685478
279,28,785651639,707204361,2141747776
280,5,1307335013,1704302022,813293442
281,5,1065033797,1570896342,305681907
282,11,209833298,1748098856,271056880
283,3,726875625,534713553,594111155
284,3,1708060611,1218450326,955537698
285,3,931199410,605225503,15130589
286,29,1541845567,1002323969,1953512971
287,29,949299018,256886597,15735587
288,32,2094275241,1969721892,1977473582
289,12,590562112,238070898,1589171073
290,11,2047620938,1675340288,1399692671
291,5,665645085,106927224,1592210419
292,11,2105473223,79294663,1963031350
293,28,1810793806,858162614,159759916
294,5,1593781983,1501325721,276499911
295,11,1055948907,553289290,250974197
296,39,1095973440,742307737,1876264089
297,3,1243935526,1543039201,2120815351
298,11,882330403,303517041,44374186
299,32,917803889,2012263731,537915430
300,32,1140932547,1224126265,392748753
301,42,395802963,643771755,2030819097
302,5,969744742,1803167226,108312807
303,11,729385657,69722077,2081897011
304,28,1760471787,1971501309,1993779283
305,23,1772509248,269159342,1251251913
306,3,1125930513,1716699634,727564959
307,32,244569414,634273232,565176856
308,12,1318381457,1591779718,1078393976
309,23,727326047,1296448163,226129940
310,32,897256249,482564349,596943196
311,11,1475390347,705053273,1315810533
312,5,1781193999,2140289297,1209240323
313,28,1846541527,1904535156,1117462317
314,12,701285386,101772377,1155363667
315,29,836195369,2128731443,750663016
316,32,1598414079,1237058839,2065502735
317,11,2023389620,740375969,1863708097
318,39,529637598,545599361,338946591
319,29,1843133123,1994212754,2026638596
320,28,2142471513,1339162908,359733856
321,3,2116506841,661126296,329890967
322,39,1446583933,231300690,1349567002
323,23,1799382077,1012143490,79552559
324,32,322223229,474741691,1692508348
325,28,1337680981,1540688142,630629999
326,12,1835474763,477401232,1460001253
327,23,83115156,1071201361,900822727
328,29,1592059007,953836978,751070337
329,42,1011558616,2069213949,414087444
330,42,1604658582,847918536,1843275889
331,11,1665919869,1824860369,1015930749
332,28,1491549764,1160293689,1257162005
333,39,482877107,825428640,1884942879
334,28,511946407,141039677,1989385371
335,28,1810373624,1819667399,1711755165
336,23,2020129780,1710121587,538480418
337,5,54169587,854839803,340407529
338,12,1771064536,2008492039,1140542697
339,39,1079347982,1800117251,1124835441
340,23,447549899,779002886,683950562
341,32,927203325,325913073,1760850769
342,32,659956168,1341901690,315067421
343,32,818828417,710652765,736996042
344,11,468231892,290078744,379150815
345,42,1201248938,138045404,1885330733
346,28,967584409,1083879165,782895244
347,32,693267808,733716813,381359710
348,3,1002361766,384368184,1572948887
349,5,1507341069,1278270718,1706390121
350,28,2056344518,895238772,1554248243
351,39,188590239,476345210,69463653
352,11,1841855902,1051774760,1507467349
353,29,1377444123,809882904,1037704313
354,5,257573486,525847189,1570745244
355,12,1269502761,467342077,1256515622
356,39,1539090568,493547671,1369505837
357,39,1815812103,834218272,645796012
358,39,1487665066,2021967839,117258224
359,12,1005338933,363419998,622149093
360,28,1857344048,1970861957,1492400668
361,11,999180724,539464476,545344218
362,28,970054747,1746072987,1293241282
363,12,537120581,925249845,590901525
364,29,1919907829,1821162584,773406410
365,39,809876119,267656885,595008186
366,12,941064876,1048330171,974482419
367,5,1288849507,766051199,1313288424
368,42,1394581650,1678603432,317818721
369,32,47938581,600766007,1921288943
370,3,673341049,549227957,1705809262
371,12,983216034,1283906777,2033732692
372,5,493292609,2145706574,1759315948
373,29,734263181,1006943618,1731720614
374,42,1921844320,1778120386,1240533682
375,3,534429277,1001332175,1247262690
376,42,434983501,1807519193,1596200177
377,28,1208718518,1795549893,1644814802
378,23,1377557042,754809477,151974113
379,12,143274280,2004435983,241394506
380,42,2096377125,613591373,1858945144
381,12,1493555860,20956500,1377486218
382,23,543375428,1648015830,868529264
383,39,2021520522,681096082,1753945323
384,12,2026647079,881772658,1154419223
385,29,88495482,1296425632,1456628199
386,42,1585633947,1865206569,908405260
387,3,708469767,1283368451,2138483558
388,32,1383951617,832842145,1142300953
389,23,1624639822,28589695,1623697555
390,32,1543114517,1508320650,1762025735
391,23,1232055337,1736335473,1505567757
392,12,945028698,1393475727,408931336
393,39,1332683485,440337982,977304054
394,28,259193653,1764766081,1392697932
395,32,1405942196,1036190397,508107414
396,28,1719715556,1059260720,964928895
397,29,1155555268,1413750729,234129066
398,12,1855584139,1492542401,1464852070
399,5,110359513,174749630,2113185921
400,32,692098762,1428827783,1975635568
401,32,157026566,1070013066,1339448275
402,42,827563991,1265977081,1096403611
403,39,1860218532,6796651,66249888
404,28,1800587293,1148546275,125504774
405,5,241627700,1618786794,13876368
406,39,1360667672,1960485591,468173586
407,32,1212264804,1301631015,2091972823
408,12,241448235,265074070,1328065639
409,12,2113165121,568128544,718281789
410,39,738986243,1415262204,410021052
411,32,1927401748,1887968070,1417949498
412,29,1720887312,1791107035,379569026
413,23,1820250219,300253229,939792313
414,3,918000127,1045291987,836214250
415,3,2096029512,162698587,135983449
416,3,915137286,1639364667,208366918
417,11,736628785,468752890,855226681
418,39,400895811,1835250908,1771255996
419,5,2143148087,2106154977,824692535
420,23,485107094,758172618,2101650887
421,11,780245025,1515418292,1690462991
422,12,956128289,1592337185,1102130064
423,28,1879922008,587110399,93724261
424,5,81903838,1197537528,1813383922
425,12,805114529,1428581343,419598715
426,28,261055980,147010232,401978272
427,32,827716752,1197489019,77766887
428,23,1894693804,1107375888,1738761576
429,29,871027911,2112681154,2062362427
430,32,1722132456,745324691,1225375897
431,23,230448252,526232024,1391418164
432,11,1608587474,1342502604,717380577
433,32,292019226,1328338290,409619653
434,5,2002906353,1606507200,2071452057
435,32,2050636420,154260721,1514890549
436,28,515405226,794875195,1004872723
437,23,1278138005,1318396357,190723691
438,11,1977202593,1146795058,2097329646
439,12,1456029331,113996165,2062806320
440,32,354195558,4483339,1174003633
441,5,1884527562,1444805799,190528185
442,5,1691348153,1233985014,1009855319
443,11,1284359129,1794419467,241210907
444,12,1345860067,1467490094,2077577115
445,11,549519389,1274479210,1540740351
446,23,416618138,724433543,1779426180
447,32,420573969,1727753400,458536815
448,32,1994032173,1023642428,1058597561
449,32,394637969,1843607259,1998511438
450,42,1881917507,491676574,427477210
451,32,1106153483,1385664137,923636975
452,42,1657849829,1208927383,1036873219
453,3,1782530033,1160541503,1474071604
454,11,51892584,242939500,601419535
455,42,1434056392,587325116,1648985630
456,42,1884165460,1889723666,1034221274
457,28,1316212523,345282445,87375159
458,11,1967367813,1858209114,1738080761
459,28,506607356,2143167498,515403681
460,39,281912776,354689533,626844033
461,12,1319735694,1055869814,2060185386
462,29,810949004,597285789,616792907
463,3,2010382208,173183586,939715904
464,32,1368039551,318634285,1835084017
465,29,949322317,1214762094,1219404193
466,11,330598464,450551594,725232373
467,3,568759855,189818998,1192237995
468,28,262045382,1855735980,741568335
469,29,44803555,254821374,1481513732
470,39,2000354843,1451804874,1840562698
471,3,1003121021,15958900,1894667033
472,32,24066769,392601060,1110851755
473,32,1742438450,561834859,1511406186
474,3,784039191,800676582,1878436383
475,3,623692353,1533877282,1184310376
476,32,2107886771,1213179479,1396903090
477,5,859012036,1010297124,938278384
478,32,1731092483,115430287,1078550789
479,39,1072581470,1353397001,836598527
480,39,876257461,653029975,968243567
481,29,1606933755,259114227,157837277
482,12,570961125,46161205,1285412398
483,12,786577019,2095370743,1018716248
484,5,78282388,1472396161,364956752
485,28,615882874,304967161,187227203
486,3,1719710015,334876051,1357613807
487,5,405561967,977974816,1695329779
488,32,1718834926,1379904696,658633635
489,11,1106408472,602360141,1463221204
490,5,135325755,326533284,1618385413
491,39,1982705395,371263005,306602835
492,5,51852639,1376915568,1629656404
493,39,1508123284,1810759814,1484361876
494,23,852504960,83717335,1807346033
495,39,350113900,214018492,1742122495
496,32,2084669523,525164947,659639215
497,28,604786540,1582131050,51679595
498,11,170242450,1394240958,857305454
499,12,1148138694,761591428,1627450304
500,28,680487489,776972291,347040060
501,39,1533973034,602507079,1379942035
502,5,619412767,1011356941,1120246053
503,12,1215689476,199766293,446033467
504,28,117956188,361606190,85464909
505,11,1608763310,1150198282,1563507310
506,23,1004349752,2032370882,1260009693
507,3,538148878,319403191,1983549849
508,29,825694462,1253621180,1808375205
509,12,1760061612,212146791,1906093512
510,23,289108513,991035922,2051377708
511,29,1379828244,132031857,1412002687
512,11,862572780,1237628779,205337813
513,42,820472295,1595208707,1979622792
514,42,1089933714,170220463,1746506946
515,11,1067163610,685384623,1836212571
516,11,2021119467,54450488,1434467961
517,39,542548482,286832977,1258307465
518,12,1088756718,402122779,958890900
519,12,78963807,1393327097,900136058
520,32,367834581,691944991,1358157853
521,29,776623555,319035143,1912079045
522,28,319064798,355496396,2086089502
523,39,1109714434,501800773,561789357
524,23,684681774,604244505,2110143015
525,32,2120142334,261132464,761025350
526,5,713910180,578731144,182293946
527,28,862838824,1109658610,68749274
528,29,951795105,385495540,977215375
529,23,1805837726,380494649,1467776230
530,5,1558054851,2047815076,1804498042
531,28,643326696,794871826,1786978928
532,32,280925523,1185835532,1780553870
533,5,85061928,254351775,1567860391
534,32,1600616610,393399863,1427717714
535,3,958367573,1007165046,109444334
536,12,379497546,1856042446,577880007
537,12,659435009,2013328951,714949831
538,12,604334410,239476186,125371021
539,12,1543802035,385309867,1249200310
540,28,748305387,1048280330,1927221188
541,3,807536164,1137531692,1827689235
542,29,60482367,678600802,2146993497
543,42,2006827219,924063742,664343133
544,23,2115374680,2086746976,907628063
545,29,1773264123,701976371,503482059
546,11,1366614882,1647824165,1108769854
547,3,2133076845,1647242649,959766103
548,23,481700981,285284209,1540113918
549,5,305324820,342452417,2044960282
550,39,912347560,914141055,83352287
551,32,1750132179,1603326534,472457695
552,32,1631474340,21710614,1124039340
553,5,26049472,1337007817,1793118275
554,42,1888289057,1692805419,959530474
555,32,198459411,362373879,208661517
556,5,1942250895,29007027,15173487
557,5,58344323,144344049,2062682387
558,11,1567404587,842217842,512249966
559,23,2037223612,2081033501,1072875125
560,11,1079250082,2115162487,1256893153
561,28,94169655,1936181112,1136437861
562,28,1931705171,377832544,757802664
563,11,1619365104,1026498636,1714181651
564,28,172622258,1422699712,265515682
565,12,376096181,393081727,815546231
566,39,407804083,1792456504,290984759
567,12,1507647430,262261267,1466070574
568,5,836220087,1724021274,968045377
569,23,651361899,1009020767,1072245693
570,23,1815059281,2039442546,1643204829
571,5,205293466,1740052339,1935788214
572,23,1966629079,1362346418,545427533
573,3,982761217,931268632,1222283116
574,28,1203834371,920425792,1012116343
575,3,1408253910,1136143089,120806864
576,39,839540873,694076232,733798327
577,32,1311963786,231764030,1209843359
578,28,1062043501,141327117,169453833
579,32,284491993,1085094518,602277081
580,28,414557302,71587751,75695934
581,32,1973071734,1002030634,2044084760
582,11,813224070,1414910608,1195152590
583,11,1245902546,206949054,735562933
584,28,565498222,2035079316,1730269703
585,32,733300273,1229654914,1981356493
586,12,1922849700,984208757,2006018149
587,5,243743353,1844823034,115153810
588,5,751528573,624642790,580990008
589,42,1527643246,1186394774,265208422
590,42,1911775669,1051730428,1524193202
591,5,1735324823,439618282,636750606
592,3,335435829,1640549166,262978558
593,39,128336671,290948811,990549260
594,39,473460163,662878200,1168477947
595,42,815967798,1191963082,100526807
596,11,82234921,680015498,427750127
597,3,536883748,2145294653,1527974610
598,28,1990458159,348086043,1299551208
599,32,74705608,1205496775,1807528259
600,32,1268669021,1576350501,733710341
601,42,1221965908,431943564,395399481
602,42,1400447897,42061200,372435632
603,3,900776128,2031240254,243633557
604,5,1188708732,2093598976,1651862037
605,5,867859926,229223383,413111220
606,39,1546198785,1265038354,546118956
607,23,1113585959,1512794386,1105162332
608,23,1929990092,745279885,1634494685
609,29,1388373247,1106939916,1973906859
610,29,1536421331,101308316,249319958
611,39,521064618,1712852343,193509582
612,12,1788716525,1474056404,832760257
613,12,200305701,1030514945,212264213
614,11,749848594,991067404,2097411325
615,29,1979432505,1861105943,1695850688
616,42,911093902,350877770,96630370
617,39,1880011598,164030671,286790431
618,42,1495652737,951811948,727628338
619,3,1732317755,1300087525,2108558636
620,23,1402178390,1842901112,246340816
621,5,505184329,1151125350,880274080
622,39,134460557,1128952146,23655704
623,39,349821139,613114127,918113336
624,28,1560000623,693042674,410484862
625,39,1988807071,1710103254,808409466
626,32,978847492,1708430146,1309500656
627,3,646112259,1087288123,2011907115
628,29,76999715,244774220,984708056
629,32,1116426954,761818874,858001320
630,28,1685909355,100444090,460725325
631,32,1701978642,1772550178,1177212927
632,5,77876189,309873359,525205852
633,3,517381698,2000654489,735821774
634,12,1216953479,305668139,1974665530
635,5,1157740764,1603197728,1434843228
636,28,1521077515,1983366084,1834323100
637,29,1513420763,74876744,789859577
638,32,65260950,1380212499,719144074
639,12,2011507787,1028210653,1173814873
640,39,988851067,1183219937,693975417
641,11,1976414896,303623436,864722116
642,32,360611638,1632663954,628249249
643,12,1465851042,38038140,1878912344
644,39,811873595,484155564,1381251703
645,29,1473592311,868561708,657437381
646,23,1407356991,977639616,1597750210
647,39,1622536809,1002808010,1171335888
648,23,1240112764,1289979532,1222886594
649,23,1078589947,238444979,464474035
650,28,836910598,1184265499,1115297696
651,39,81899979,1076743636,569298681
652,5,1696147451,258554666,490191465
653,12,825337323,1329124027,568602641
654,32,1209459923,1869005488,1163871393
655,42,1815455758,338426416,178485304
656,28,136018534,689069492,949735645
657,42,1710653227,830815903,334696434
658,12,1849259000,1231123849,279857818
659,29,820752022,49388678,817829164
660,39,1388153309,517651117,573108018
661,5,1185891007,1021115254,401097517
662,42,112620167,152737156,1318165596
663,23,692139189,923239037,301559705
664,28,1669709743,1014482853,1337201861
665,29,181637218,1593898102,1423232040
666,5,257337259,751909,1886027383
667,32,953377054,296609131,408531552
668,32,1543132427,543529294,1812958169
669,3,1079957782,2078435837,46546032
670,5,1071825874,702826572,1245001400
671,11,1947257782,852362283,1189264333
672,32,1807771176,1027751726,1496712503
673,39,176550884,1611005716,1907121676
674,32,1181987329,550138178,1135016093
675,11,249405975,182153832,2050126127
676,23,550321304,391550984,1176776204
677,32,248399140,215932548,17315856
678,11,886613397,1691794981,261238078
679,23,1830715231,1008165746,1716808459
680,11,813351663,287017706,309459983
681,29,644056156,1974159815,981156518
682,32,1014662862,1676345513,262518410
683,5,1532927327,705334972,687413503
684,39,749038366,1045929091,171487474
685,5,1963776277,1708743700,1300067803
686,12,1349737182,670458069,1870913601
687,11,917095166,207229140,2127553298
688,32,1123670403,41839440,2105684400
689,28,1911500776,1259306506,657098543
690,11,225255523,834510199,49982132
691,28,1704928586,1131056186,1779322780
692,32,2089861880,1977927587,605922339
693,11,1360409753,19494537,28205546
694,5,675407127,77387523,416250384
695,23,444052259,1618071817,1726927360
696,32,1881126373,354163735,1112723042
697,32,1729626003,234299585,1823082083
698,12,887104271,271492794,475791777
699,23,1404683873,2106029512,1979912163
700,5,1265050852,1673568214,957032005
701,39,1583294409,215768877,475376599
702,39,271806801,865384950,258376273
703,12,53144812,849840818,914165256
704,32,1594252635,1971156035,1376631514
705,11,850539423,897111964,958469437
706,23,820091721,1396505889,1404006235
707,42,778588773,831303222,371352803
708,39,1165414770,1947989311,1371295097
709,5,856000819,2107305916,1271092560
710,5,1555357300,1389244268,1020451415
711,11,53512573,1498428836,1474623412
712,12,279926402,485820697,1066332020
713,11,54600321,1288527522,1183117681
714,5,149322456,155029135,1178392727
715,3,239062294,2130862401,273920835
716,28,1392263136,235582444,1064373863
717,28,1061640114,569167152,1841885459
718,29,1514932071,319322364,1510235166
719,42,1970109647,1950015310,654810097
720,28,347835534,1908213335,462451612
721,42,1053679451,459404749,1912625560
722,39,1423601885,331102332,1062864252
723,29,353136802,453854954,1334210534
724,23,172795598,1425409234,1940728510
725,3,1971788193,2046599864,363289166
726,29,1339449977,394666473,555741378
727,3,850755083,614429255,1526890670
728,39,897726768,1488524978,1045723460
729,28,117943507,346024768,325430447
730,3,2088565787,1770413934,658376736
731,23,156674765,815981884,1878845026
732,3,1424615208,283163075,1164722174
733,3,1168386551,480847368,874574024
734,29,1207910151,1445367308,957593784
735,3,2101390217,1978043492,24557493
736,23,982483914,619916900,1265691400
737,28,1238731112,701549220,23717124
738,28,1771121861,1957026675,811345248
739,23,1294851633,1865730959,1589778839
740,23,1803312782,2040145183,1662364560
741,3,165000231,1204442718,246439493
742,28,2080614491,782445579,652586349
743,28,1982443072,85785198,1302244901
744,12,950101939,1818302161,65400350
745,23,1718200525,623084368,1681379245
746,32,1090118402,1984800846,645221093
747,12,741206116,1820438298,411537001
748,32,697449917,1067146007,824995270
749,23,83221867,776292531,523276378
750,42,722188398,769778272,1245258493
751,23,1379322338,5662413,612315680
752,32,11334328,1697781416,612731342
753,42,897173572,1605868637,457231862
754,28,331033301,1010413381,8009039
755,12,1669393126,1535692524,222006850
756,23,1106968908,684654101,1264980702
757,29,2050729601,723468047,1356257320
758,5,1825456006,817016857,368430744
759,32,4690997,1109142711,1772178864
760,28,884551723,1171671955,1745644675
761,23,1183920412,802939099,1525866498
762,32,1120110160,790175926,1541330644
763,23,535011877,1758623919,583504663
764,23,1962911564,674928216,1131933025
765,23,1527429191,1489402618,318244488
766,39,887322622,1599030298,45154820
767,5,2080854428,561074695,1873108371
768,42,465961377,1668804468,535491721
769,23,54395525,991210995,342510116
770,32,615693315,1773851059,183793234
771,12,32063812,284404082,1549454001
772,23,2116678590,532001236,1061710800
773,11,1172438070,184453713,702993170
774,23,1657005475,1781616972,1736775659
775,28,1362694431,1877310194,1203772369
776,29,1134349802,1571572312,1068027634
777,28,828719796,1649617062,419437654
778,23,509832512,300503180,514886952
779,3,1182493578,1335659216,329221467
780,11,1170903553,2072793855,1252487784
781,29,1480328634,1678261452,2014884152
782,29,790975737,1193289526,485700309
783,32,1697728527,31818592,1138819560
784,12,52704944,1692095527,435840600
785,23,1768345533,902929674,1511347744
786,28,757307341,692169150,1670935082
787,28,1031939377,1006139204,2097692765
788,3,1478396841,1673442179,1587760550
789,5,175148731,758688456,2139108743
790,3,1502373914,1503048292,1074948806
791,29,1899743081,420895345,1719272233
792,32,934279326,921285613,1720409415
793,3,1407066083,957881637,778113084
794,11,155342693,1348158180,488823217
795,12,850360061,191614067,1723012481
796,32,1774976789,276431612,344902605
797,3,253951730,2140928977,1399889439
