175,28,3043478471,1020816981,179688720,1286841723
176,12,3504193736,1508470652,235066251,1138357238
177,29,1402473745,1861047913,1228746263,1609728550
178,39,1951612521,1778787804,362640999,193837149
179,29,1213819979,801663951,58145334,944521233
180,39,2170481853,1101370961,636212032,2069217508
181,28,2768575670,196331621,95602165,1360548494
182,42,3515326223,869112301,889752581,136925025
183,29,2604818410,410937533,1110698521,1823175639
184,11,887669196,1008421837,650663244,664796178
185,23,1965004406,374329837,874720641,778490983
186,32,1501105658,823644461,1846370604,2114760703
187,5,3798860964,857898180,454981346,119106159
188,32,3544790990,724030294,2033626180,529342473
189,39,4286040119,706167075,425464570,2005045984
190,23,1104162163,1357767874,98216982,738119305
191,28,334420512,300277729,52833330,53665427
192,39,2225549240,72916670,217420703,1048512836
193,5,1079484287,931661882,158198299,1623784645
194,5,5206977,1321597826,772611356,64100902
195,3,4072304523,455853607,47158270,767723484
196,12,148642078,1286133413,1251910358,2117578205
197,11,2619692878,1306806657,33958099,1314888153
198,5,2221895359,278634324,1241241363,253084450
199,32,2319871671,124741977,941833945,1808566607
200,28,2945284815,460991895,1322467929,255698394
201,11,1099325100,870371506,1705397794,1602085653
202,39,2515178600,1511548998,716000112,1339159145
203,5,3516833171,897651818,1903611227,864684076
204,28,3162155274,2144147393,1415367458,1779469346
205,12,3142306087,338401707,1889056299,1997241790
206,5,3572978993,300388050,957355872,24198049
207,23,1122526625,1889209901,788929430,431797894
208,29,1271191208,155085078,181050309,686543482
209,5,940099483,2083041643,1182866254,851092405
210,29,4172854158,201652364,1459004271,1304475631
211,39,4090505884,1123586623,833996141,241834865
212,28,2531962408,580043992,740265537,698028600
213,11,2132490865,962228604,1337283269,1143387539
214,32,2351636140,1742475215,1427293644,307322336
215,12,442921753,1484665445,1418601009,293669394
216,39,2974034253,1516601462,1827104736,791108580
217,39,2740562488,427690837,1207113531,677648100
218,29,2117628911,649690726,968294101,1726509677
219,39,1649473684,548866512,37812537,294978267
220,3,4073952640,954543096,1184827355,1502338183
221,3,68995564,1031066385,1704061935,923531501
222,29,564152439,1601473928,1449677920,74673021
223,42,3374704368,282387227,401355092,1295657984
224,3,2252103717,1617517303,1619306933,501970664
225,5,1458429228,1261476384,1270543948,1889736041
226,5,3563743387,1605560242,457169664,1952593491
227,5,1666112580,811965758,1354972099,358937924
228,5,1857134901,1578546610,1490708542,910609620
229,5,2087898419,595752281,1347100852,301223597
230,42,1558642698,114400064,1017602537,1633826083
231,32,558702294,741797779,1567588814,60240602
232,5,1010910015,204639649,64631698,2045433428
233,29,3325888333,1265354110,417880217,611822649
234,5,2058995586,404643706,834476404,1290406045
235,11,3557223717,966377440,1939019586,1129034200
236,28,3724543396,474122550,710196738,1766887071
237,5,3399402123,2035707952,1579990956,1825417623
238,3,3127769495,842019330,1654635015,1306562644
239,3,521328459,100820338,443871605,1492850264
240,28,3359700428,1719511246,547649608,1459192839
241,3,3746280371,847107363,2146780823,900536677
242,11,3325130938,1084621082,178878583,693284186
243,42,3190617398,1692630389,1784229095,1679298366
244,29,1108670296,1072355956,1487433825,1362220255
245,28,927771087,465149347,1853096380,1826076925
246,5,2565315394,1510878532,1232422604,1294966336
247,12,1861438336,337148514,1062061768,362849748
248,12,670010654,164929803,1270004669,59421608
249,5,922700572,1809888789,960515689,2111690015
250,39,2872188350,968759248,640878717,1153520502
251,3,4007128259,1237333516,716512875,450691386
252,12,1516148115,1088128832,1274866478,1845229723
253,12,1672235953,816298824,544151815,199843403
254,12,2880768939,321402797,158526280,1869168148
255,39,217579892,20494095,2006726182,106857964
256,5,862487250,675603983,207378785,1941224136
257,3,2421243998,1997508283,98157079,212432490
258,42,3139985281,1457232054,1789584940,676417637
259,32,450153037,34877033,1622968634,1877749001
260,42,3215311930,1032351176,980890467,1779932634
261,12,1513855389,1341598687,1110581778,563427310
262,29,577323483,452761160,479601574,1211212190
263,28,2460227175,549044986,1187547283,947831820
264,12,492044640,1405946283,382030432,595726628
265,11,1645188929,925720408,570793829,57971060
266,29,3149233356,827574921,2056712589,1996294736
267,12,553363607,1748326064,1461328178,1854182686
268,23,4121481762,13464823,139816751,32298362
269,3,1549381473,1499862922,359753710,1371562803
270,39,1647639999,357935951,225001630,1700016839
271,42,1436525125,380437624,1563691274,579633486
272,3,2814138748,128266365,1148176,476524942
273,28,3126410430,1799367107,972714221,1439604671
274,29,2049181665,992621735,406898990,521558788
275,12,4261241008,435467459,2037406345,1422407028
276,11,1441918518,1682356116,635956170,842081499
277,5,446080542,913297342,714094812,1632183664
278,11,1402102158,1579549340,362359761,967685478
279,28,570349294,785651638,707204360,2141747775
280,5,1458302775,1307335012,1704302021,813293441
281,5,2646761320,1065033797,1570896341,305681907
282,11,2075760401,209833298,1748098855,271056879
283,3,3576940260,726875625,534713552,594111154
284,3,2850232395,1708060610,1218450325,955537698
285,3,2283874397,931199410,605225503,15130589
286,29,703026631,1541845566,1002323969,1953512970
287,29,2736848095,949299017,256886596,15735586
288,32,1155763339,2094275240,1969721891,1977473581
289,12,4254699686,590562112,238070898,1589171072
290,11,3095285216,2047620937,1675340287,1399692670
291,5,2535875151,665645084,106927223,1592210418
292,11,1844769621,2105473222,79294663,1963031349
293,28,4095021208,1810793805,858162613,159759915
294,5,1699597074,1593781982,1501325720,276499911
295,11,3069249126,1055948907,553289289,250974197
296,39,1308873409,1095973439,742307737,1876264088
297,3,2887866458,1243935525,1543039200,2120815350
298,11,2759918586,882330403,303517040,44374186
299,32,3704817142,917803888,2012263730,537915429
300,32,2037866290,1140932546,1224126264,392748753
301,42,753364542,395802963,643771755,2030819096
302,5,573443916,969744742,1803167225,108312807
303,11,1748623741,729385657,69722076,2081897010
304,28,3538177029,1760471786,1971501308,1993779282
305,23,771252171,1772509247,269159342,1251251912
306,3,2241142563,1125930512,1716699633,727564958
307,32,1764767855,244569414,634273232,565176855
308,12,558104096,1318381456,1591779717,1078393975
309,23,1389248105,727326047,1296448162,226129939
310,32,1006309343,897256249,482564349,596943196
311,11,2135413822,1475390346,705053272,1315810532
312,5,1524745901,1781193998,2140289296,1209240322
313,28,500364808,1846541526,1904535155,1117462316
314,12,3484090422,701285385,101772376,1155363666
315,29,2371195594,836195368,2128731442,750663016
316,32,67107925,1598414078,1237058838,2065502734
317,11,2402035330,2023389619,740375969,1863708096
318,39,3761906629,529637597,545599360,338946591
319,29,341098886,1843133122,1994212753,2026638595
320,28,1320255706,2142471512,1339162907,359733855
321,3,3799960640,2116506840,661126296,329890966
322,39,1260346014,1446583932,231300689,1349567001
323,23,3740907330,1799382076,1012143489,79552559
324,32,2598057489,322223228,474741691,1692508347
325,28,851793554,1337680980,1540688141,630629999
326,12,3942862257,1835474762,477401231,1460001252
327,23,137022489,83115156,1071201361,900822726
328,29,2573194461,1592059006,953836977,751070337
329,42,3989865346,1011558616,2069213948,414087443
330,42,2725711070,1604658581,847918536,1843275888
331,11,2553322223,1665919868,1824860368,1015930749
332,28,12596764,1491549763,1160293688,1257162004
333,39,3003813975,482877107,825428640,1884942878
334,28,342896143,511946407,141039677,1989385370
335,28,550305482,1810373623,1819667398,1711755164
336,23,2573730280,2020129779,1710121586,538480418
337,5,3486143296,54169587,854839802,340407529
338,12,128201404,1771064535,2008492038,1140542696
339,39,3451196289,1079347981,1800117250,1124835440
340,23,245233256,447549898,779002886,683950562
341,32,3939228466,927203325,325913073,1760850768
342,32,2856167083,659956168,1341901689,315067420
343,32,1418111910,818828417,710652764,736996041
344,11,2159259570,468231892,290078744,379150814
345,42,44151172,1201248937,138045404,1885330732
346,28,1248626150,967584408,1083879164,782895243
347,32,1230941424,693267808,733716812,381359709
348,3,1650379127,1002361765,384368183,1572948886
349,5,3439805752,1507341068,1278270717,1706390120
350,28,1013440810,2056344517,895238771,1554248242
351,39,2167371382,188590239,476345210,69463652
352,11,1175662503,1841855901,1051774759,1507467348
353,29,2696263968,1377444122,809882904,1037704313
354,5,2325179606,257573485,525847189,1570745243
355,12,4190710379,1269502760,467342077,1256515621
356,39,3732457616,1539090567,493547671,1369505836
357,39,3365352171,1815812102,834218271,645796012
358,39,321235232,1487665065,2021967838,117258224
359,12,2305866730,1005338932,363419997,622149093
360,28,2788007206,1857344047,1970861956,1492400667
361,11,3105670011,999180724,539464475,545344217
362,28,887665617,970054747,1746072986,1293241281
363,12,3710776313,537120580,925249845,590901524
364,29,3830863231,1919907828,1821162583,773406410
365,39,648331250,809876119,267656885,595008185
366,12,1273933282,941064876,1048330170,974482419
367,5,3295859645,1288849506,766051199,1313288423
368,42,2597155893,1394581649,1678603431,317818720
369,32,3659939784,47938581,600766007,1921288942
370,3,1495656605,673341049,549227957,1705809261
371,12,2553639641,983216034,1283906776,2033732691
372,5,4283023528,493292608,2145706573,1759315947
373,29,3499309494,734263181,1006943617,1731720613
374,42,1615334181,1921844319,1778120385,1240533681
375,3,4194239845,534429277,1001332175,1247262689
376,42,1474969042,434983501,1807519192,1596200176
377,28,1063945487,1208718517,1795549892,1644814801
378,23,394899792,1377557041,754809476,151974113
379,12,213485802,143274279,2004435982,241394506
380,42,1621595690,2096377124,613591372,1858945143
381,12,1317017620,1493555859,20956500,1377486217
382,23,1457525122,543375428,1648015829,868529264
383,39,265019203,2021520521,681096081,1753945322
384,12,3995376911,2026647078,881772658,1154419222
385,29,320953526,88495482,1296425631,1456628198
386,42,2282997963,1585633946,1865206568,908405260
387,3,756843235,708469767,1283368450,2138483557
388,32,1197848197,1383951616,832842145,1142300952
389,23,434718395,1624639821,28589695,1623697554
390,32,1140939979,1543114516,1508320649,1762025734
391,23,3400388903,1232055336,1736335472,1505567756
392,12,1367627799,945028697,1393475726,408931335
393,39,1156570566,1332683484,440337981,977304054
394,28,1589061076,259193653,1764766080,1392697931
395,32,1680445094,1405942195,1036190397,508107414
396,28,1793277235,1719715555,1059260719,964928894
397,29,4011574372,1155555267,1413750728,234129066
398,12,185121280,1855584138,1492542400,1464852069
399,5,3699077708,110359513,174749629,2113185920
400,32,1724246168,692098762,1428827782,1975635567
401,32,2341308152,157026565,1070013065,1339448274
402,42,603079528,827563991,1265977080,1096403610
403,39,855075956,1860218531,6796650,66249887
404,28,3676315204,1800587292,1148546274,125504774
405,5,2278284471,241627700,1618786793,13876368
406,39,2057160273,1360667671,1960485590,468173586
407,32,1417001698,1212264803,1301631014,2091972822
408,12,2260674689,241448235,265074070,1328065638
409,12,3187077686,2113165120,568128543,718281788
410,39,4230291795,738986243,1415262203,410021051
411,32,288644600,1927401747,1887968069,1417949497
412,29,1143832180,1720887311,1791107034,379569025
413,23,1335494683,1820250218,300253229,939792313
414,3,2457159807,918000126,1045291986,836214250
415,3,625017813,2096029511,162698587,135983448
416,3,4169758632,915137285,1639364666,208366918
417,11,1769700496,736628785,468752889,855226680
418,39,2262908657,400895810,1835250907,1771255995
419,5,983922591,2143148086,2106154976,824692535
420,23,2285854146,485107094,758172617,2101650886
421,11,651456588,780245025,1515418291,1690462990
422,12,1837629180,956128289,1592337184,1102130063
423,28,666324956,1879922007,587110399,93724260
424,5,1229778830,81903838,1197537527,1813383921
425,12,3728270344,805114529,1428581342,419598714
426,28,2942889624,261055980,147010232,401978271
427,32,704412426,827716752,1197489018,77766886
428,23,4237625130,1894693803,1107375887,1738761575
429,29,3911581881,871027910,2112681153,2062362426
430,32,1008357179,1722132455,745324690,1225375896
431,23,1675062872,230448251,526232024,1391418163
432,11,290746031,1608587473,1342502603,717380576
433,32,3821281358,292019225,1328338289,409619653
434,5,362228267,2002906352,1606507199,2071452056
435,32,1470811185,2050636419,154260721,1514890548
436,28,2404946178,515405226,794875194,1004872722
437,23,197442089,1278138004,1318396356,190723691
438,11,4244808646,1977202592,1146795057,2097329645
439,12,1301588875,1456029330,113996165,2062806319
440,32,1820410897,354195557,4483339,1174003632
441,5,2687437252,1884527561,1444805798,190528185
442,5,2297535680,1691348152,1233985013,1009855319
443,11,6177898,1284359128,1794419466,241210906
444,12,488391606,1345860066,1467490093,2077577114
445,11,3201798284,549519388,1274479209,1540740350
446,23,890955704,416618137,724433542,1779426179
447,32,383922052,420573969,1727753399,458536815
448,32,762286521,1994032172,1023642428,1058597561
449,32,1833609175,394637968,1843607258,1998511437
450,42,1274379918,1881917506,491676574,427477210
451,32,3358481495,1106153482,1385664136,923636975
452,42,3414565500,1657849828,1208927382,1036873219
453,3,2346103710,1782530032,1160541502,1474071603
454,11,4190393274,51892583,242939499,601419534
455,42,822595297,1434056391,587325115,1648985629
456,42,1899621989,1884165459,1889723665,1034221273
457,28,3700696766,1316212522,345282444,87375159
458,11,2163010388,1967367812,1858209113,1738080760
459,28,2194919682,506607356,2143167497,515403681
460,39,3919091872,281912775,354689533,626844032
461,12,1876929124,1319735693,1055869813,2060185385
462,29,4164706927,810949003,597285789,616792906
463,3,1416931156,2010382207,173183586,939715904
464,32,3703189561,1368039550,318634285,1835084016
465,29,3237338017,949322316,1214762093,1219404192
466,11,347642642,330598464,450551593,725232373
467,3,3942142896,568759855,189818998,1192237994
468,28,3371643028,262045381,1855735979,741568334
469,29,1615507612,44803554,254821373,1481513731
470,39,3355804921,2000354842,1451804873,1840562697
471,3,4051750214,1003121020,15958900,1894667032
472,32,2585262662,24066768,392601059,1110851754
473,32,1266033051,1742438449,561834859,1511406185
474,3,4239181221,784039190,800676582,1878436382
475,3,2553285126,623692353,1533877281,1184310375
476,32,2893927176,2107886770,1213179478,1396903089
477,5,836773221,859012035,1010297123,938278384
478,32,885515359,1731092482,115430286,1078550788
479,39,996946683,1072581470,1353397000,836598527
480,39,2881147866,876257461,653029974,968243567
481,29,243421303,1606933754,259114226,157837276
482,12,1988444613,570961124,46161204,1285412397
483,12,2506306467,786577018,2095370742,1018716248
484,5,3779689277,78282387,1472396160,364956751
485,28,1740239245,615882873,304967160,187227202
486,3,649201676,1719710014,334876050,1357613806
487,5,2508389597,405561967,977974815,1695329778
488,32,4054738923,1718834925,1379904695,658633635
489,11,823746333,1106408471,602360141,1463221203
490,5,3153615756,135325755,326533284,1618385412
491,39,1397291351,1982705394,371263005,306602835
492,5,1154705187,51852638,1376915567,1629656403
493,39,3110965634,1508123283,1810759813,1484361875
494,23,1054829837,852504960,83717334,1807346032
495,39,3219743090,350113899,214018492,1742122494
496,32,1553757709,2084669522,525164947,659639215
497,28,820095207,604786539,1582131049,51679594
498,11,3354767749,170242449,1394240957,857305454
499,12,279157956,1148138693,761591428,1627450303
500,28,1603340506,680487488,776972290,347040059
501,39,3946394641,1533973033,602507078,1379942034
502,5,1956353382,619412767,1011356941,1120246052
503,12,3662618422,1215689475,199766292,446033467
504,28,2949777388,117956187,361606190,85464908
505,11,1059077995,1608763309,1150198281,1563507309
506,23,648034343,1004349751,2032370881,1260009692
507,3,3047740902,538148877,319403191,1983549848
508,29,3063546595,825694461,1253621179,1808375204
509,12,4089189450,1760061611,212146790,1906093511
510,23,1938943771,289108512,991035922,2051377707
511,29,2112569780,1379828243,132031856,1412002686
512,11,1247741573,862572779,1237628778,205337813
513,42,3333110659,820472295,1595208706,1979622791
514,42,1038363532,1089933713,170220462,1746506945
515,11,2138756445,1067163609,685384623,1836212570
516,11,776954722,2021119466,54450487,1434467960
517,39,1284306416,542548482,286832977,1258307464
518,12,2843824855,1088756717,402122778,958890900
519,12,3431216740,78963806,1393327096,900136057
520,32,3675814868,367834581,691944991,1358157852
521,29,2209898321,776623554,319035143,1912079044
522,28,2386968390,319064797,355496396,2086089501
523,39,956122717,1109714433,501800773,561789356
524,23,3159172754,684681774,604244505,2110143014
525,32,969853504,2120142333,261132463,761025350
526,5,1498114596,713910179,578731144,182293945
527,28,2317626592,862838823,1109658609,68749274
528,29,2569699144,951795105,385495539,977215375
529,23,3295879430,1805837725,380494648,1467776229
530,5,1910787699,1558054850,2047815075,1804498041
531,28,3892005035,643326696,794871825,1786978927
532,32,3377000221,280925522,1185835531,1780553869
533,5,1657186762,85061927,254351774,1567860390
534,32,3289973486,1600616609,393399862,1427717713
535,3,1935369962,958367573,1007165045,109444333
536,12,3829706210,379497545,1856042445,577880007
537,12,3677666065,659435009,2013328950,714949830
538,12,3292112164,604334410,239476186,125371021
539,12,241294151,1543802034,385309866,1249200309
540,28,352510295,748305387,1048280329,1927221187
541,3,2861721341,807536163,1137531691,1827689234
542,29,335164788,60482366,678600802,2146993496
543,42,253501481,2006827218,924063742,664343132
544,23,1841902922,2115374679,2086746975,907628063
545,29,228254761,1773264122,701976371,503482059
546,11,2242737495,1366614881,1647824164,1108769853
547,3,832203566,2133076844,1647242648,959766102
548,23,2811292065,481700980,285284209,1540113917
549,5,1102571633,305324820,342452417,2044960281
550,39,4248852277,912347559,914141055,83352286
551,32,1413836276,1750132178,1603326533,472457695
552,32,1933349432,1631474339,21710613,1124039339
553,5,250992036,26049472,1337007816,1793118274
554,42,79389829,1888289056,1692805418,959530474
555,32,339100879,198459411,362373879,208661517
556,5,3921475918,1942250894,29007027,15173487
557,5,2255265149,58344323,144344049,2062682386
558,11,1037400473,1567404586,842217842,512249965
559,23,1787350939,2037223611,2081033500,1072875125
560,11,1383938390,1079250081,2115162486,1256893152
561,28,3836256552,94169655,1936181111,1136437860
562,28,910245801,1931705170,377832543,757802663
563,11,3307784950,1619365103,1026498635,1714181650
564,28,1573114891,172622258,1422699711,265515682
565,12,3419869667,376096181,393081727,815546231
566,39,3170529052,407804082,1792456503,290984759
567,12,3076088775,1507647429,262261266,1466070573
568,5,3671595096,836220086,1724021273,968045376
569,23,3455098372,651361898,1009020766,1072245692
570,23,2500333344,1815059280,2039442545,1643204828
571,5,3851796715,205293466,1740052338,1935788213
572,23,2634345557,1966629078,1362346417,545427533
573,3,4271836058,982761216,931268631,1222283115
574,28,4148178965,1203834370,920425791,1012116342
575,3,260309591,1408253909,1136143088,120806864
576,39,2785105440,839540872,694076232,733798327
577,32,3668485277,1311963785,231764030,1209843358
578,28,1664610311,1062043500,141327116,169453833
579,32,3627405447,284491993,1085094517,602277081
580,28,486427605,414557301,71587751,75695933
581,32,4058682741,1973071733,1002030633,2044084759
582,11,745049213,813224070,1414910607,1195152589
583,11,318126578,1245902545,206949054,735562932
584,28,3693584051,565498222,2035079315,1730269702
585,32,276237088,733300272,1229654913,1981356492
586,12,1845569186,1922849699,984208756,2006018148
587,5,2026087226,243743352,1844823033,115153809
588,5,1479044224,751528573,624642789,580990007
589,42,3257108535,1527643245,1186394773,265208421
590,42,3782292924,1911775668,1051730428,1524193201
591,5,1033329947,1735324822,439618281,636750606
592,3,3492194249,335435828,1640549165,262978558
593,39,3654377326,128336670,290948810,990549260
594,39,3632242625,473460162,662878200,1168477946
595,42,1450071329,815967797,1191963081,100526806
596,11,2118350590,82234920,680015497,427750127
597,3,2854682644,536883747,2145294652,1527974609
598,28,4183486808,1990458158,348086043,1299551207
599,32,25582075,74705608,1205496774,1807528258
600,32,887922141,1268669020,1576350500,733710341
601,42,2877682597,1221965907,431943563,395399480
602,42,3016417274,1400447896,42061200,372435632
603,3,98958668,900776127,2031240253,243633557
604,5,4027484965,1188708731,2093598975,1651862036
605,5,1832692123,867859926,229223383,413111220
606,39,1995292431,1546198784,1265038353,546118956
607,23,1196547605,1113585958,1512794385,1105162331
608,23,1189165522,1929990091,745279885,1634494684
609,29,3576539785,1388373246,1106939915,1973906858
610,29,1842538742,1536421330,101308316,249319957
611,39,2019931162,521064618,1712852342,193509582
612,12,4159740050,1788716524,1474056403,832760257
613,12,1680698345,200305700,1030514945,212264212
614,11,3634568138,749848594,991067404,2097411324
615,29,4222002234,1979432504,1861105942,1695850687
616,42,1875395772,911093902,350877769,96630370
617,39,2998280734,1880011597,164030671,286790430
618,42,240608778,1495652736,951811948,727628338
619,3,4052076688,1732317754,1300087524,2108558635
620,23,2656861755,1402178389,1842901111,246340815
621,5,708379718,505184329,1151125349,880274080
622,39,263382113,134460557,1128952145,23655703
623,39,856944301,349821139,613114127,918113336
624,28,1007347582,1560000622,693042673,410484861
625,39,809647898,1988807070,1710103253,808409466
626,32,72101875,978847492,1708430145,1309500655
